Name,Height,Weight
Vladimirs_Mamonovs,1.778,86184.0
Vladimír_Búřil,1.905,96163.2
Vladimír_Dravecký,1.8288,89812.8
Vladimír_Dvořák,1.778,81194.4
Vladimír_Dzurilla,1.778,92988.0
Vladimír_Kameš,1.8542,82101.6
Vladimír_Martinec,1.7526,83008.8
Vladimír_Mihálik,2.0066,108864.0
Vladimír_Országh,1.8034,87544.8
Vladimír_Růžička,1.905,95256.0
Vladimír_Růžička_(ice_hockey,_born_1989),1.8542,88905.6
Vladimír_Sobotka,1.778,83008.8
Vladimír_Svačina,1.778,73936.8
Vladimír_Vůjtek,1.8288,88905.6
Vladimír_Škoda,1.8034,84823.2
Vladislav_Bulin,1.8288,99792.0
Vladislav_Evseev,1.8796,88905.6
Vladislav_Fokin_(ice_hockey),1.8796,96163.2
Vladislav_Gavrikov,1.8796,87998.4
Vladislav_Kaletnik,1.8542,76204.8
Vladislav_Kamenev,1.8796,92080.8
Vladislav_Kartayev,1.8796,74844.0
Vladislav_Kolesnikov,1.8034,86184.0
Vladislav_Kubeš,1.7526,83008.8
Vladislav_Namestnikov,1.8034,77112.0
Vladislav_Tretiak,1.8288,90720.0
Vladislav_Yegin,1.8288,101152.8
Vladislavs_Dobreņkijs,1.7018,74844.0
Vlastimil_Kroupa,1.9558,91627.2
Vlastimil_Lakosil,1.8034,83916.0
Vojtěch_Kubinčák,1.778,79833.6
Vojtěch_Mozík,1.8796,88905.6
Vojtěch_Němec,1.7526,69854.4
Vojtěch_Polák,1.778,83008.8
Vratislav_Čech,1.8796,96163.2
Vsevolod_Sorokin,1.8288,83008.8
Vyacheslav_Andryushchenko,1.7526,72122.4
Vyacheslav_Anisin,1.7272,76204.8
Vyacheslav_Belov_(hockey),1.778,82101.6
Vyacheslav_Buravchikov,1.8542,85730.4
Vyacheslav_Butsayev,1.8288,89812.8
Vyacheslav_Bykov,1.7272,72576.0
Vyacheslav_Kozlov,1.778,86184.0
Vyacheslav_Kulyomin,1.8542,87998.4
Vyacheslav_Leshchenko,1.8034,75751.2
Vyacheslav_Litovchenko,1.8034,83916.0
Vyacheslav_Osnovin,1.8288,82101.6
Vyacheslav_Trukhno,1.8542,89359.2
Václav_Benák,1.778,87091.2
Václav_Karabáček,1.8034,83916.0
Václav_Kočí,1.8542,92988.0
Václav_Meidl,1.9304,92988.0
Václav_Nedomanský,1.8542,95256.0
Václav_Nedorost,1.8288,77565.6
Václav_Pletka,1.8034,82555.2
Václav_Prospal,1.8796,89812.8
Václav_Skuhravý,1.905,99792.0
Václav_Varaďa,1.8288,94348.8
Václav_Čížek,1.8542,87998.4
Vít_Jonák,1.778,79833.6
Vítězslav_Bílek,1.8034,86184.0
Vítězslav_Ďuriš,1.8542,87998.4
Ed_Dyck,1.8034,72576.0
Ed_Gilbert_(ice_hockey),1.8288,83916.0
Ed_Harrison_(ice_hockey),1.8288,74844.0
Ed_Hatoum,1.778,81648.0
Ed_Hoekstra,1.8034,77112.0
Ed_Hogan_(ice_hockey),1.7272,77112.0
Ed_Hospodar,1.8796,95256.0
Ed_Humphreys,1.8542,77112.0
Ed_Johnstone,1.7526,79380.0
Ed_Jovanovski,1.905,99792.0
Ed_Kassian,1.8542,83916.0
Ed_Kastelic,1.905,96163.2
Ed_Kea,1.905,86184.0
Ed_Kryzanowski,1.8034,80740.8
Ed_Kullman,1.778,79380.0
Ed_Litzenberger,1.8542,78926.4
Ed_Longfellow,1.778,77112.0
Ed_MacQueen,1.8034,74844.0
Ed_Nicholson,1.7272,81648.0
Ed_Patenaude,1.7272,79380.0
Ed_Patterson,1.8796,98884.8
Ed_Pizunski,1.8034,83916.0
Ed_Ronan,1.8542,89359.2
Ed_Sandford,1.8542,81648.0
Ed_Staniowski,1.7526,77112.0
Ed_Stankiewicz,1.7526,74844.0
Ed_Van_Impe,1.778,90720.0
Ed_Ward_(ice_hockey),1.905,86184.0
Ed_Westfall,1.8542,89359.2
Eddie_Barry_(ice_hockey),1.778,81648.0
Eddie_Carpenter,1.8288,77112.0
Eddie_DelGrosso,1.8034,90720.0
Eddie_Gerard,1.7526,76204.8
Eddie_Giacomin,1.8034,81648.0
Eddie_Johnston,1.8288,86184.0
Eddie_Joyal,1.8288,81648.0
Eddie_Kachur,1.7272,77112.0
Eddie_Larsson,1.8796,89812.8
Eddie_Long_(ice_hockey),1.778,74844.0
Eddie_Lowrey,1.6764000000000001,72576.0
Eddie_Läck,1.9304,83008.8
Eddie_Mazur,1.8796,84369.6
Eddie_McCalmon,1.7272,77112.0
Eddie_Mio,1.778,81648.0
Eddie_Olczyk,1.8542,90720.0
Eddie_Ouellette,1.7526,82101.6
Eddie_Shack,1.8542,90720.0
Eddie_Shore,1.8034,86184.0
Eddie_Wares,1.778,83462.4
Eddie_Wiseman,1.7018,72576.0
Eddy_Rinke-Leitans,1.9304,92988.0
Edgar_Brenchley,1.7526,67132.8
Edgar_Dey,1.7526,77112.0
Edgar_Laprade,1.7272,72576.0
Edgar_Salis,1.905,95709.6
Edgars_Kļaviņš,1.905,89812.8
Edgars_Lipsbergs,1.778,77565.6
Edgars_Lūsiņš,1.7526,83008.8
Edgars_Masaļskis,1.7526,78019.2
Edgars_Siksna,1.8288,83008.8
Edijs_Brahmanis,1.8288,87998.4
Edita_Raková,1.7018,63957.6
Edmond_Bouchard,1.778,83916.0
Edo_Hafner,1.7526,83916.0
Edo_Terglav,1.8542,93895.2
Eduard_Gimatov,1.778,82101.6
Eduard_Lewandowski,1.8542,93895.2
Eduard_Mazula,1.8034,74844.0
Eduard_Zankovets,1.778,78019.2
Eduard_Šimun,1.905,91173.6
Edward_Leier,1.8034,79380.0
Edward_Pasquale,1.8796,97977.6
Edward_Slowinski,1.8288,90720.0
Edwin_Gorman,1.8288,81648.0
Edwin_Hedberg,1.8034,78019.2
Eerikki_Koivu,1.905,99792.0
Eero_Elo,1.905,89812.8
Eero_Kilpeläinen,1.8288,74844.0
Eero_Savilahti,1.8542,83916.0
Eero_Somervuori,1.7526,83916.0
Eero_Väre,1.7526,78019.2
Eetu_Koski,1.8034,84823.2
Eetu_Pöysti,1.8288,87091.2
Eetu_Sopanen,1.9558,102060.0
Egor_Antropov,1.8288,87091.2
Egor_Averin,1.8288,79833.6
Egor_Dugin,1.8034,86184.0
Egor_Mikhailov,1.7272,73029.6
Egor_Milovzorov,1.778,81648.0
Egor_Shastin,1.778,82101.6
Egor_Yakovlev,1.8034,81194.4
Ehrhardt_Heller,1.8288,87998.4
Einar_Emanuelsson,1.778,72122.4
Eldar_Abdulayev,1.8288,78926.4
Elgin_McCann,1.7272,79380.0
Elgin_Reid,1.8288,81648.0
Elia_Ostwald,2.0066,110224.8
Elias_Bjuhr,1.778,80740.8
Elias_Edstrom,1.8034,81194.4
Elias_Granath,1.8542,85730.4
Elias_Lindholm,1.8542,87091.2
Eliezer_Sherbatov,1.7018,77112.0
Eliot_Antonietti,1.9812,107049.6
Eliot_Berthon,1.7526,79833.6
Ellard_O'Brien,1.905,83008.8
Ellis_Pringle,1.8796,92988.0
Elmer_Lach,1.778,74844.0
Elmer_Vasko,1.8796,90720.0
Elmeri_Eronen,1.7526,78926.4
Elmeri_Kaksonen,1.8288,81194.4
Elvis_Merzļikins,1.905,84823.2
Elwin_Romnes,1.8034,70761.6
Elwyn_Morris,1.7272,84823.2
Emanuel_Viveiros,1.8288,87091.2
Emerson_Etem,1.8542,95256.0
Emery_Ruelle,1.6764000000000001,72576.0
Emil_Axelsson,1.905,93895.2
Emil_Bejmo,1.8034,77112.0
Emil_Djuse,1.8034,86184.0
Emil_Galimov,1.8796,77112.0
Emil_Garipov,1.8796,88905.6
Emil_Johansson_(ice_hockey),1.8288,87998.4
Emil_Kristensen,1.8288,81194.4
Emil_Kruse,1.8796,89812.8
Emil_Larsson_(ice_hockey),1.8796,74844.0
Emil_Lundberg,1.778,86184.0
Emil_Molin,1.8288,79833.6
