Name,Height,Weight
Steven_Marshall_(volleyball),1.89,79000.0
Steven_Morales,1.95,82000.0
Saber_Narimannejad,1.89,87000.0
Sachiko_Sugiyama,1.84,67000.0
Saddem_Hmissi,1.86,75000.0
Saeed_Al-Jamaani,1.86,75000.0
Saeed_Juma_Al-Hitmi,1.83,86000.0
Saeid_Marouf,1.89,81000.0
Saeid_Mostafavand,1.95,88000.0
Saeid_Shiroud,1.95,85000.0
Saleem_Ali_(volleyball),1.93,84000.0
Saleh_Youssef,1.94,91000.0
Salvatore_Rossini,1.85,82000.0
Sam_Deroo,2.02,92000.0
Saman_Faezi,2.04,87000.0
Samanta_Fabris,1.88,79000.0
Samara_Almeida,1.85,62000.0
Samuel_Córdova,2.0,89000.0
Samuel_Tuia,1.95,95000.0
Samuel_Walker_(volleyball),2.08,90000.0
Samuele_Papi,1.91,68000.0
Samuli_Kaislasalo,2.04,88000.0
Sander_Depovere,1.97,82000.0
Sander_Olsthoorn,2.06,89000.0
Sander_Ratsep,1.95,88000.0
Sandrine_Magon_à_Anoko,1.81,75000.0
Sandro_Barbalho_de_Carvalho,1.87,82000.0
Sandro_Carvalho,1.89,83000.0
Sandy_Andrade,1.8,71000.0
Sanne_Keizer,1.81,71000.0
Stijn_D'Hulst,1.87,75000.0
Stijn_Dejonckheere,1.85,75000.0
Stoyan_Samunev,2.05,103000.0
Stoyko_Nenchev,2.0,92000.0
Strashimira_Filipova,1.95,78000.0
Stéphane_Antiga,2.0,94000.0
Stéphane_Canet,1.92,85000.0
Stéphanie_Fotso_Mogoung,1.87,78000.0
SuGui_Kriss,1.5748000000000002,58968.0
Sulaiman_Saeed,1.8,75000.0
Sulian_Matienzo,1.78,75000.0
Suo_Ma,1.87,70000.0
Susanne_Lahme,1.86,77000.0
Svetlana_Korytova,1.85,76000.0
Svetlana_Valentinovna_Kryuchkova,1.74,63000.0
Svetoslav_Gotsev,2.05,97000.0
Svetozar_Ivanov,2.08,100000.0
Svyatoslav_Miklashevich,2.1,107000.0
Sylwia_Pycia,1.89,78000.0
Szymon_Romać,1.96,92000.0
Sébastien_Ruette,2.01,95000.0
Sérgio_Nogueira,1.84,80000.0
