Name,Height,Weight
Vlado_Ursić,1.8,97000.0
Volney_Rouse,1.8,90000.0
Vukile_Sofisa,1.81,110000.0
Vunga_Lilo,1.93,111130.13065
Vuyo_Mboto,1.83,90000.0
Ed_Fairhurst,1.83,93000.0
Ed_Jackson_(rugby_player),1.93,110000.0
Ed_Kalman,1.88,121000.0
Ed_O'Donoghue,1.98,119000.0
Ed_Quirk_(rugby_union),1.91,108000.0
Ed_Rolston,1.89,94000.0
Ed_Shervington,1.8,110000.0
Ed_Slater,1.98,119000.0
Ed_Stubbs,1.82,94000.0
Ed_Williamson_(rugby_union),1.91,110000.0
Edd_Thrower,1.8288,95254.3977
Eddie_Aholelei,1.9,120000.0
Eddie_Andrews,1.88976,115067.3124216
Eddie_Dunn_(rugby_union),1.7,72000.0
Eddie_Fredericks,1.8,95000.0
Eddie_Halvey,1.93,108000.0
Eddie_Paea,1.78,81000.0
Eddie_Stapleton,1.83,80000.0
Eddie_Stokes,1.8,92000.0
Eddie_Su'a,1.9,91000.0
Eddy_Ben_Arous,1.83,117000.0
Eddy_Pettybourne,1.81,101000.0
Ederies_Arendse,1.84,78000.0
Edgar_Babou,1.75,112000.0
Edgar_Marutlulle,1.77,91000.0
Edgar_Wrigley,1.75,89000.0
Edmoore_Takaendesa,1.79,91000.0
Edrick_Lee,1.97,102000.0
Eduan_van_der_Walt,1.96,110000.0
Edward_Holder,1.83,83000.0
Edward_Roberts_(New_Zealand_cricketer),1.68,68000.0
Edward_Siggery,1.91,105000.0
Edward_Stewart_(rugby_union),1.8,72000.0
Edward_Tyne,1.78,78500.0
Edwin_Cocker,1.82,98000.0
Edwin_Davy,1.524,63502.9318
Edwin_Hewitt_(rugby_union),1.96,117000.0
Edwin_Maka,2.02,142000.0
Eifion_Lewis-Roberts,1.86,132000.0
Eital_Bredenkamp,1.79,92000.0
Elandré_Huggett,1.76,95000.0
Elgar_Watts,1.81,87000.0
Eli_Walker,1.83,89000.0
Elijah_Taylor,1.82,102000.0
Elio_De_Anna,1.85,100000.0
Eliota_Fuimaono-Sapolu,1.85,102000.0
Elisabeth_Ygge,1.76,70000.0
Elizah_Riyong,1.84,90000.0
Elliot_Daly,1.84,92000.0
Elliot_Dee,1.82,104000.0
Elliot_Dixon,1.93,111000.0
Elliot_Kear,1.91,88000.0
Elliot_Minchella,1.78,92000.0
Elliott_Hodgson,1.524,76203.51816
Elliott_Stooke,2.01,125000.0
Elliott_Whitehead,1.8288,101604.69088
Ellis_Jenkins,1.83,103000.0
Eloni_Vunakece,1.87,102000.0
Elric_van_Vuuren,1.83,95000.0
Elrich_Kock,1.85,105000.0
Elton_Flatley,1.78,87000.0
Elton_Jantjies,1.76,84000.0
Elton_Moncrieff,1.71,80000.0
Elvis_Seveali'i,1.79,92000.0
Elvis_Taione,1.8,112000.0
Elvis_Vermeulen,1.87,105000.0
Emil_Vartazarian,1.8034,80000.0
Emily_Scarratt,1.81,77000.0
Emosi_Kauhenga,1.96,120000.0
Emosi_Koloto,1.93,103000.0
Emosi_Vucago,1.7,77000.0
Emyr_Phillips,1.83,102000.0
Emyr_Wyn_Lewis,1.82,112000.0
Enele_Taufa,1.7526,90720.0
Eni_Gesinde,1.9304,95254.3977
Enoch_Maki,1.8,105000.0
Enoch_Mnyaka,1.81,110000.0
Enrico_Acker,1.74,80000.0
Enrico_Bacchin,1.82,97000.0
Enrico_Ceccato,1.79,108000.0
Enrico_Patrizio,1.88,95000.0
Enrique_Rodríguez_(rugby_union),1.78,110000.0
Eoghan_Grace,1.88,100000.0
Eoghan_Masterson,1.91,111000.0
Eoin_Griffin,1.86,91000.0
Eoin_McKeon,1.88,103000.0
Eoin_O'Malley,1.78,90000.0
Eoin_Reddan,1.76,83000.0
Eoin_Sheriff,1.96,109000.0
Eorl_Crabtree,1.8288,116000.0
Epalahame_Lauaki,1.84,109000.0
EW_Viljoen,1.92,92000.0
Eamon_O'Carroll,1.524,95254.3977
Eamonn_Sheridan,1.94,108000.0
Earl_Rose_(rugby_union_player),1.79,80000.0
Earl_Va'a,1.66,79000.0
Eben_Etzebeth,2.04,117000.0
Eben_Joubert,1.8,103000.0
Ed_Barnes,1.8542,95254.3977
Ed_Byrne_(rugby_union),1.8,112000.0
Epeli_Ruivadra,1.85,90000.0
Ephraim_Taukafa,1.8034,107956.8
Epi_Taione,1.93,115000.0
Eric_Anderson_(rugby_union),1.85,94000.0
Eric_Fry,1.93,120000.0
Eric_Grothe,_Jr.,1.94,105000.0
Eric_Harper,1.8,80000.0
Eric_Miller_(rugby_union),1.91,108000.0
Eric_Peters_(rugby_union),1.96,105000.0
Eric_Rush,1.83,87000.0
Eric_Sione,1.84,126000.0
Eric_Tindill__1,1.73,66000.0
Eric_Zana,1.74,70000.0
Erik_Lund_(rugby_union),2.032,119750.4
Erik_le_Roux,1.9,96000.0
Erjon_Dollapi,1.83,97000.0
Ernest_Fookes,1.524,69853.22498
Ernie_Booth,1.7,74000.0
Ernst_Dinkelmann,1.92,96000.0
Ernst_Joubert,1.93,102000.0
Ernst_Ladendorf,2.0,109000.0
Eroni_Clarke,1.86,90000.0
Errie_Claassens,1.8,97000.0
Errol_Brain,1.905,107000.0
Errol_Tobias,1.75,76660.0
Esau_Mann,1.77,95000.0
Esikeli_Tonga,1.87,94000.0
Esteban_Lozada,1.94,110000.0
Ethan_Lewis,1.8,105000.0
Ethan_Lowe,1.94,107000.0
Ethan_Waller,1.83,111000.0
Ethienne_Reynecke,1.79,102000.0
Etienne_Oosthuizen,1.98,120000.0
Eto_Nabuli,1.97,105000.0
Etu_Uaisele,1.81,94000.0
Euan_Aitken,1.84,92000.0
Euan_Murray,1.85,118000.0
Eugen_Căpățână,1.524,101604.69088
Eugene_Butterworth,1.84,128000.0
Eugene_Jantjies,1.8034,80000.0
Eugene_McGovern,1.85,107954.98406
Eusebio_Guiñazú,1.81,114000.0
Evarn_Tuimavave,1.84,105000.0
Everard_Jackson,1.8,83000.0
Ewald_van_der_Westhuizen,1.82,114000.0
Ewan_Dowes,1.88,108000.0
Ezio_Galon,1.85,91000.0
Ezra_Taylor_(rugby_union),1.94,108000.0
Zac_Guildford,1.82,96000.0
Zac_Santo,1.75,85000.0
Zach_Fenoglio,1.8288,115668.0
Zachary_Pangelinan,1.524,83916.0
Zack_Holmes,1.75,87000.0
Zack_Test,0.0,88452.0
Zak_Hardaker,1.91,93000.0
Zander_Fagerson,1.88,114300.0
Zandré_Jordaan,1.88,104000.0
Zane_Kirchner,1.85,96000.0
Zane_Tetevano,1.86,113000.0
Zane_Winslade,1.8288,107954.98406
Zar_Lawrence,1.92,97000.0
Zaza_Navrozashvili,1.86,117000.0
Zeb_Taia,1.86,104000.0
